run_id,baseline,cache_outcome,query_id,gt_score,gt_method,latency_s,cost_usd,input_tokens,output_tokens,executed,rejected,judge_verdict,stages_run,execution_path,plan_validation_stage_failed,plan_source,operators_used,ff_planner_used,ff_planner_latency_s,ff_planner_input_tokens,ff_planner_output_tokens,ff_planner_cost_usd,guardrail_latency_s,cache_lookup_latency_s,cache_grounding_latency_s,cache_validation_latency_s,cache_rejection_latency_s,cache_retry_overhead_s,typed_exec_latency_s,agent_latency_s,guardrail_latency_ms,cache_lookup_latency_ms,cache_grounding_latency_ms,cache_validation_latency_ms,cache_rejection_latency_ms,cache_retry_overhead_ms,typed_exec_latency_ms,agent_latency_ms,dataset,complexity,query_type,total_tokens
3,FF_NO_PLANNING,not_applicable,16,0.0,llm_judge_score,6.277466058731079,0.00099636,8770,223,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_NOT_EMPTY,DERIVE_BIN,CORRELATE_COLUMNS,PREDICTIVE_PIPELINE",True,6.011327028274536,8770,223,0.00099636,6.011341094970703,0.0,0.0,0.0,0.0,0.0,0.2656209468841553,0.0,6011.341094970703,0.0,0.0,0.0,0.0,0.0,265.6209468841553,0.0,wisdm,predictive,oos,8993.0
3,FF_NO_PLANNING,not_applicable,17,1.0,llm_judge_score,8.658646583557129,0.00103276,8746,293,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,8.530622243881226,8746,293,0.00103276,8.530653238296509,0.0,0.0,0.0,0.0,0.0,0.1269240379333496,0.0,8530.653238296509,0.0,0.0,0.0,0.0,0.0,126.9240379333496,0.0,wisdm,extra_hard,oos,9039.0
3,FF_NO_PLANNING,not_applicable,18,0.0,llm_judge_score,16.7287859916687,0.00116736,9108,428,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,True,9.292140245437622,8732,273,0.00101956,9.292164087295532,0.0,0.0,0.0,0.0,0.0,0.0,7.435535192489624,9292.164087295532,0.0,0.0,0.0,0.0,0.0,0.0,7435.535192489624,wisdm,extra_hard,oos,9536.0
3,FF_NO_PLANNING,not_applicable,19,0.0,llm_judge_score,10.265401124954224,0.00105004,8731,332,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_VECTOR_MAGNITUDE,PARALLEL_AGGREGATE,RANK_ROWS,RANK_ROWS",True,10.16438603401184,8731,332,0.00105004,10.16441011428833,0.0,0.0,0.0,0.0,0.0,0.1002948284149169,0.0,10164.41011428833,0.0,0.0,0.0,0.0,0.0,100.294828414917,0.0,wisdm,extra_hard,oos,9063.0
3,FF_NO_PLANNING,not_applicable,20,1.0,llm_judge_score,22.80828309059143,0.00098002,8741,331,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"DERIVE_DURATION_SECONDS,PARALLEL_AGGREGATE,DERIVE_BINARY,FILTER_COMPARE,RANK_ROWS",True,22.31071424484253,8741,331,0.00098002,22.310739278793335,0.0,0.0,0.0,0.0,0.0,0.496805191040039,0.0,22310.739278793335,0.0,0.0,0.0,0.0,0.0,496.80519104003906,0.0,wisdm,extra_hard,oos,9072.0
1,FF_NO_PLANNING,not_applicable,1,1.0,llm_judge_score,1.4838404655456543,0.00522473,8743,84,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",True,1.429811954498291,8743,84,0.00522473,1.4298481941223145,0.0,0.0,0.0,0.0,0.0,0.0502619743347168,0.0,1429.8481941223145,0.0,0.0,0.0,0.0,0.0,50.2619743347168,0.0,mit_ecg,direct,direct,8827.0
1,FF_NO_PLANNING,not_applicable,2,1.0,llm_judge_score,1.0418813228607178,0.00522215,8748,77,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",True,0.9921770095825196,8748,77,0.00522215,0.9922971725463868,0.0,0.0,0.0,0.0,0.0,0.0488309860229492,0.0,992.2971725463868,0.0,0.0,0.0,0.0,0.0,48.83098602294922,0.0,mit_ecg,direct,direct,8825.0
1,FF_NO_PLANNING,not_applicable,3,1.0,llm_judge_score,1.234166145324707,0.00523539,8745,96,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_COMPARE,COUNT_ROWS",True,1.2014338970184326,8745,96,0.00523539,1.20145583152771,0.0,0.0,0.0,0.0,0.0,0.0323250293731689,0.0,1201.45583152771,0.0,0.0,0.0,0.0,0.0,32.325029373168945,0.0,mit_ecg,direct,direct,8841.0
1,FF_NO_PLANNING,not_applicable,4,1.0,llm_judge_score,1.2009289264678955,0.00523795,8748,97,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_NOT_EMPTY,RANK_ROWS",True,1.0923938751220703,8748,97,0.00523795,1.092432975769043,0.0,0.0,0.0,0.0,0.0,0.1077511310577392,0.0,1092.432975769043,0.0,0.0,0.0,0.0,0.0,107.75113105773926,0.0,mit_ecg,direct,direct,8845.0
1,FF_NO_PLANNING,not_applicable,5,1.0,llm_judge_score,13.93894910812378,0.00211768,9119,223,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,True,3.8138091564178462,8737,161,0.00200264,3.813828945159912,0.0,0.0,0.0,0.0,0.0,0.0,10.122281074523926,3813.828945159912,0.0,0.0,0.0,0.0,0.0,0.0,10122.281074523926,mit_ecg,intermediate,reasoning,9342.0
1,FF_NO_PLANNING,not_applicable,6,0.0,guardrail_skip_unexpected_rejection,4.375469923019409,0.00202678,8724,215,False,True,,guardrail_plan,scope_reject,scope,llm,,True,4.3735082149505615,8724,215,0.00202678,4.373568058013916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4373.568058013916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,intermediate,reasoning,8939.0
1,FF_NO_PLANNING,not_applicable,7,0.0,llm_judge_score,16.196335077285767,0.0011842,9103,285,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,True,5.270049095153809,8729,170,0.0010497,5.270067930221558,0.0,0.0,0.0,0.0,0.0,0.0,10.924902200698853,5270.067930221558,0.0,0.0,0.0,0.0,0.0,0.0,10924.902200698853,mit_ecg,intermediate,reasoning,9388.0
1,FF_NO_PLANNING,not_applicable,8,1.0,llm_judge_score,3.386598825454712,0.0019591,8730,77,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",True,3.332251787185669,8730,77,0.0019591,3.3323068618774414,0.0,0.0,0.0,0.0,0.0,0.0533688068389892,0.0,3332.3068618774414,0.0,0.0,0.0,0.0,0.0,53.36880683898926,0.0,mit_ecg,intermediate,reasoning,8807.0
1,FF_NO_PLANNING,not_applicable,9,1.0,guardrail_skip_expected_rejection,1.612865686416626,0.00099098,8728,53,False,True,,guardrail_plan,guardrail_reject,,llm,,True,1.612455129623413,8728,53,0.00099098,1.6124701499938965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1612.4701499938965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8781.0
1,FF_NO_PLANNING,not_applicable,10,1.0,guardrail_skip_expected_rejection,18.2295880317688,0.00088872,8724,51,False,True,,guardrail_plan,guardrail_reject,,llm,,True,18.229193925857544,8724,51,0.00088872,18.229256868362427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18229.256868362427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8775.0
1,FF_NO_PLANNING,not_applicable,11,1.0,guardrail_skip_expected_rejection,1.2873859405517578,0.0009831,8724,39,False,True,,guardrail_plan,guardrail_reject,,llm,,True,1.2870659828186035,8724,39,0.0009831,1.2871088981628418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1287.1088981628418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8763.0
1,FF_NO_PLANNING,not_applicable,12,1.0,guardrail_skip_expected_rejection,1.2265832424163818,0.00098226,8727,36,False,True,,guardrail_plan,guardrail_reject,,llm,,True,1.226219892501831,8727,36,0.00098226,1.22625994682312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1226.25994682312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8763.0
1,FF_NO_PLANNING,not_applicable,13,1.0,llm_judge_score,2.442180871963501,0.0010492,8779,147,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,2.2314000129699707,8779,147,0.0010492,2.231435060501098,0.0,0.0,0.0,0.0,0.0,0.2100069522857666,0.0,2231.435060501098,0.0,0.0,0.0,0.0,0.0,210.0069522857666,0.0,mit_ecg,predictive,oos,8926.0
1,FF_NO_PLANNING,not_applicable,14,1.0,llm_judge_score,5.78657341003418,0.00104568,8779,147,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,2.3450891971588135,8779,147,0.00104568,2.345111131668091,0.0,0.0,0.0,0.0,0.0,3.4407591819763184,0.0,2345.111131668091,0.0,0.0,0.0,0.0,0.0,3440.7591819763184,0.0,mit_ecg,predictive,oos,8926.0
1,FF_NO_PLANNING,not_applicable,15,1.0,llm_judge_score,2.35247802734375,0.00105156,8783,157,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,2.158068895339966,8783,157,0.00105156,2.1581077575683594,0.0,0.0,0.0,0.0,0.0,0.1936697959899902,0.0,2158.1077575683594,0.0,0.0,0.0,0.0,0.0,193.66979598999023,0.0,mit_ecg,predictive,oos,8940.0
1,FF_NO_PLANNING,not_applicable,16,1.0,llm_judge_score,3.799278974533081,0.0010454,8780,146,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,2.7974867820739746,8780,146,0.0010454,2.797510862350464,0.0,0.0,0.0,0.0,0.0,1.001190185546875,0.0,2797.510862350464,0.0,0.0,0.0,0.0,0.0,1001.190185546875,0.0,mit_ecg,predictive,oos,8926.0
1,FF_NO_PLANNING,not_applicable,17,1.0,llm_judge_score,3.496173143386841,0.0010808,8759,219,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,2.8745009899139404,8759,219,0.0010808,2.8745620250701904,0.0,0.0,0.0,0.0,0.0,0.6198699474334717,0.0,2874.5620250701904,0.0,0.0,0.0,0.0,0.0,619.8699474334717,0.0,mit_ecg,extra_hard,oos,8978.0
1,FF_NO_PLANNING,not_applicable,18,1.0,llm_judge_score,4.021462917327881,0.00107928,8743,223,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,3.225130796432495,8743,223,0.00107928,3.22515606880188,0.0,0.0,0.0,0.0,0.0,0.7957630157470703,0.0,3225.15606880188,0.0,0.0,0.0,0.0,0.0,795.7630157470703,0.0,mit_ecg,extra_hard,oos,8966.0
1,FF_NO_PLANNING,not_applicable,19,1.0,llm_judge_score,26.099108934402462,0.00146134,9591,614,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,True,2.9600729942321777,8764,204,0.0010744,2.9601149559020996,0.0,0.0,0.0,0.0,0.0,0.0,23.13548493385315,2960.1149559020996,0.0,0.0,0.0,0.0,0.0,0.0,23135.48493385315,mit_ecg,extra_hard,oos,10205.0
1,FF_NO_PLANNING,not_applicable,20,1.0,llm_judge_score,4.406196117401123,0.001081,8744,226,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,3.4955358505249023,8744,226,0.001081,3.4955649375915527,0.0,0.0,0.0,0.0,0.0,0.9096639156341552,0.0,3495.5649375915527,0.0,0.0,0.0,0.0,0.0,909.6639156341552,0.0,mit_ecg,extra_hard,oos,8970.0
2,FF_NO_PLANNING,not_applicable,1,1.0,llm_judge_score,3.006721019744873,0.00091664,8743,77,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",True,2.9663519859313965,8743,77,0.00091664,2.966408014297486,0.0,0.0,0.0,0.0,0.0,0.0391690731048584,0.0,2966.408014297486,0.0,0.0,0.0,0.0,0.0,39.1690731048584,0.0,mit_ecg,direct,direct,8820.0
2,FF_NO_PLANNING,not_applicable,2,1.0,llm_judge_score,3.284777879714966,0.00091764,8748,77,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",True,3.232377052307129,8748,77,0.00091764,3.2324118614196777,0.0,0.0,0.0,0.0,0.0,0.0520169734954834,0.0,3232.4118614196777,0.0,0.0,0.0,0.0,0.0,52.0169734954834,0.0,mit_ecg,direct,direct,8825.0
2,FF_NO_PLANNING,not_applicable,3,1.0,llm_judge_score,4.218896865844727,0.00178612,8745,96,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_COMPARE,COUNT_ROWS",True,4.158929824829102,8745,96,0.00178612,4.158953905105591,0.0,0.0,0.0,0.0,0.0,0.0592780113220214,0.0,4158.953905105591,0.0,0.0,0.0,0.0,0.0,59.27801132202149,0.0,mit_ecg,direct,direct,8841.0
2,FF_NO_PLANNING,not_applicable,4,1.0,llm_judge_score,3.4383139610290527,0.00092804,8748,97,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_NOT_EMPTY,RANK_ROWS",True,3.3292431831359863,8748,97,0.00092804,3.329275131225586,0.0,0.0,0.0,0.0,0.0,0.1083729267120361,0.0,3329.275131225586,0.0,0.0,0.0,0.0,0.0,108.37292671203612,0.0,mit_ecg,direct,direct,8845.0
2,FF_NO_PLANNING,not_applicable,5,1.0,llm_judge_score,15.024602890014648,0.00107584,9157,227,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,True,4.19088888168335,8756,165,0.000965,4.190920829772949,0.0,0.0,0.0,0.0,0.0,0.0,10.831446886062622,4190.920829772949,0.0,0.0,0.0,0.0,0.0,0.0,10831.446886062622,mit_ecg,intermediate,reasoning,9384.0
2,FF_NO_PLANNING,not_applicable,6,1.0,llm_judge_score,6.658297061920166,0.00099308,8743,224,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,5.880138874053955,8743,224,0.00099308,5.880180835723877,0.0,0.0,0.0,0.0,0.0,0.7774839401245117,0.0,5880.180835723877,0.0,0.0,0.0,0.0,0.0,777.4839401245117,0.0,mit_ecg,intermediate,reasoning,8967.0
2,FF_NO_PLANNING,not_applicable,7,0.0,llm_judge_score,18.31475615501404,0.00109848,9141,289,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,True,6.227191686630249,8748,175,0.0009686,6.227254629135132,0.0,0.0,0.0,0.0,0.0,0.0,12.084650993347168,6227.254629135132,0.0,0.0,0.0,0.0,0.0,0.0,12084.650993347168,mit_ecg,intermediate,reasoning,9430.0
2,FF_NO_PLANNING,not_applicable,8,1.0,llm_judge_score,2.9110960960388184,0.00091784,8749,77,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",True,2.864978075027466,8749,77,0.00091784,2.8650341033935547,0.0,0.0,0.0,0.0,0.0,0.0454261302947998,0.0,2865.0341033935547,0.0,0.0,0.0,0.0,0.0,45.426130294799805,0.0,mit_ecg,intermediate,reasoning,8826.0
2,FF_NO_PLANNING,not_applicable,9,1.0,guardrail_skip_expected_rejection,1.9653964042663576,0.00090392,8747,51,False,True,,guardrail_plan,guardrail_reject,,llm,,True,1.9651939868927,8747,51,0.00090392,1.9652180671691897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1965.2180671691897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8798.0
2,FF_NO_PLANNING,not_applicable,10,1.0,guardrail_skip_expected_rejection,2.9029839038848877,0.00090332,8744,51,False,True,,guardrail_plan,guardrail_reject,,llm,,True,2.9026238918304443,8744,51,0.00090332,2.902661085128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2902.661085128784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8795.0
2,FF_NO_PLANNING,not_applicable,11,1.0,guardrail_skip_expected_rejection,2.1553308963775635,0.00089688,8743,39,False,True,,guardrail_plan,guardrail_reject,,llm,,True,2.1551241874694824,8743,39,0.00089688,2.155153274536133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2155.153274536133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8782.0
2,FF_NO_PLANNING,not_applicable,12,1.0,guardrail_skip_expected_rejection,2.371784925460815,0.00089592,8746,36,False,True,,guardrail_plan,guardrail_reject,,llm,,True,2.3715529441833496,8746,36,0.00089592,2.371579170227051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2371.579170227051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8782.0
2,FF_NO_PLANNING,not_applicable,13,1.0,llm_judge_score,5.4958741664886475,0.00098224,8798,182,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,5.303487062454224,8798,182,0.00098224,5.303534984588623,0.0,0.0,0.0,0.0,0.0,0.1898670196533203,0.0,5303.534984588623,0.0,0.0,0.0,0.0,0.0,189.8670196533203,0.0,mit_ecg,predictive,oos,8980.0
2,FF_NO_PLANNING,not_applicable,14,1.0,llm_judge_score,8.260739803314209,0.00097904,8798,182,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,4.868239164352417,8798,182,0.00097904,4.868272304534912,0.0,0.0,0.0,0.0,0.0,3.391447067260742,0.0,4868.272304534912,0.0,0.0,0.0,0.0,0.0,3391.447067260742,0.0,mit_ecg,predictive,oos,8980.0
2,FF_NO_PLANNING,not_applicable,15,1.0,llm_judge_score,4.627452611923218,0.00096424,8802,152,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,4.4341747760772705,8802,152,0.00096424,4.434201002120972,0.0,0.0,0.0,0.0,0.0,0.1926431655883789,0.0,4434.201002120972,0.0,0.0,0.0,0.0,0.0,192.6431655883789,0.0,mit_ecg,predictive,oos,8954.0
2,FF_NO_PLANNING,not_applicable,16,1.0,llm_judge_score,7.50482964515686,0.00099952,8799,221,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,CORRELATE_COLUMNS,PREDICTIVE_PIPELINE",True,6.666958808898926,8799,221,0.00099952,6.666987657546997,0.0,0.0,0.0,0.0,0.0,0.8370840549468994,0.0,6666.987657546997,0.0,0.0,0.0,0.0,0.0,837.0840549468994,0.0,mit_ecg,predictive,oos,9020.0
2,FF_NO_PLANNING,not_applicable,17,0.0,llm_judge_score,7.612855911254883,0.00100944,8778,242,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,DERIVE_BIN,GROUP_AGGREGATE,RANK_GROUPS",True,6.165230989456177,8778,242,0.00100944,6.165262937545776,0.0,0.0,0.0,0.0,0.0,1.4466969966888428,0.0,6165.262937545776,0.0,0.0,0.0,0.0,0.0,1446.6969966888428,0.0,mit_ecg,extra_hard,oos,9020.0
2,FF_NO_PLANNING,not_applicable,18,1.0,llm_judge_score,6.344514608383179,0.00099636,8762,223,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,5.536391973495483,8762,223,0.00099636,5.536441802978516,0.0,0.0,0.0,0.0,0.0,0.8073441982269287,0.0,5536.441802978516,0.0,0.0,0.0,0.0,0.0,807.3441982269287,0.0,mit_ecg,extra_hard,oos,8985.0
2,FF_NO_PLANNING,not_applicable,19,1.0,llm_judge_score,21.653937339782715,0.00125148,9211,544,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,schema,llm,,True,5.080189943313599,8783,188,0.00098236,5.08026123046875,0.0,0.0,0.0,0.0,0.0,0.0,16.568785905838013,5080.26123046875,0.0,0.0,0.0,0.0,0.0,0.0,16568.785905838013,mit_ecg,extra_hard,oos,9755.0
2,FF_NO_PLANNING,not_applicable,20,1.0,llm_judge_score,8.49255108833313,0.00099812,8763,226,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,7.480951070785523,8763,226,0.00099812,7.481008291244507,0.0,0.0,0.0,0.0,0.0,1.0102238655090332,0.0,7481.008291244507,0.0,0.0,0.0,0.0,0.0,1010.2238655090332,0.0,mit_ecg,extra_hard,oos,8989.0
3,FF_NO_PLANNING,not_applicable,1,1.0,llm_judge_score,3.175834894180298,0.00096464,8743,77,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",True,3.114297151565552,8743,77,0.00096464,3.1143431663513184,0.0,0.0,0.0,0.0,0.0,0.0608577728271484,0.0,3114.3431663513184,0.0,0.0,0.0,0.0,0.0,60.85777282714844,0.0,mit_ecg,direct,direct,8820.0
3,FF_NO_PLANNING,not_applicable,2,1.0,llm_judge_score,3.2780370712280273,0.00091764,8748,77,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,AGGREGATE_COLUMN",True,3.213057041168213,8748,77,0.00091764,3.213106870651245,0.0,0.0,0.0,0.0,0.0,0.0644049644470214,0.0,3213.106870651245,0.0,0.0,0.0,0.0,0.0,64.40496444702148,0.0,mit_ecg,direct,direct,8825.0
3,FF_NO_PLANNING,not_applicable,3,1.0,llm_judge_score,2.8106043338775635,0.00092276,8745,88,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_COMPARE,COUNT_ROWS",True,2.7573020458221436,8745,88,0.00092276,2.7573509216308594,0.0,0.0,0.0,0.0,0.0,0.052380084991455,0.0,2757.3509216308594,0.0,0.0,0.0,0.0,0.0,52.38008499145508,0.0,mit_ecg,direct,direct,8833.0
3,FF_NO_PLANNING,not_applicable,4,1.0,llm_judge_score,3.69590163230896,0.00092804,8748,97,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_NOT_EMPTY,RANK_ROWS",True,3.589932918548584,8748,97,0.00092804,3.5899648666381836,0.0,0.0,0.0,0.0,0.0,0.1053302288055419,0.0,3589.9648666381836,0.0,0.0,0.0,0.0,0.0,105.330228805542,0.0,mit_ecg,direct,direct,8845.0
3,FF_NO_PLANNING,not_applicable,5,1.0,llm_judge_score,5.130032777786255,0.00095564,8756,147,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,FILTER_NOT_EMPTY,DERIVE_BIN,GROUP_AGGREGATE,AGGREGATE_GROUPS",True,4.866636037826538,8756,147,0.00095564,4.866688966751099,0.0,0.0,0.0,0.0,0.0,0.2625982761383056,0.0,4866.688966751099,0.0,0.0,0.0,0.0,0.0,262.59827613830566,0.0,mit_ecg,intermediate,reasoning,8903.0
3,FF_NO_PLANNING,not_applicable,6,1.0,llm_judge_score,6.916593313217163,0.00098632,8743,211,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"PARALLEL_AGGREGATE,DERIVE_BINARY,RANK_ROWS",True,5.62463903427124,8743,211,0.00098632,5.624695062637329,0.0,0.0,0.0,0.0,0.0,1.2908198833465576,0.0,5624.695062637329,0.0,0.0,0.0,0.0,0.0,1290.8198833465576,0.0,mit_ecg,intermediate,reasoning,8954.0
3,FF_NO_PLANNING,not_applicable,7,0.0,llm_judge_score,16.894973039627075,0.00109864,9141,277,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,True,4.724915981292725,8748,159,0.00096028,4.724936008453369,0.0,0.0,0.0,0.0,0.0,0.0,12.169199228286743,4724.936008453369,0.0,0.0,0.0,0.0,0.0,0.0,12169.199228286743,mit_ecg,intermediate,reasoning,9418.0
3,FF_NO_PLANNING,not_applicable,8,1.0,llm_judge_score,678.5621399879456,0.00618006,9103,16468,True,False,,"guardrail_plan,react_fallback,agent",react_fallback,structural,llm,,True,660.2318570613861,8729,16384,0.00611578,660.2319860458374,0.0,0.0,0.0,0.0,0.0,0.0,18.32741093635559,660231.9860458374,0.0,0.0,0.0,0.0,0.0,0.0,18327.41093635559,mit_ecg,intermediate,reasoning,25571.0
3,FF_NO_PLANNING,not_applicable,9,1.0,guardrail_skip_expected_rejection,4.741534948348999,0.00088966,8727,53,False,True,,guardrail_plan,guardrail_reject,,llm,,True,4.7410478591918945,8727,53,0.00088966,4.741098880767822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4741.098880767822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8780.0
3,FF_NO_PLANNING,not_applicable,10,1.0,guardrail_skip_expected_rejection,3.090829372406006,0.001197075,8725,48,False,True,,guardrail_plan,guardrail_reject,,llm,,True,3.090321779251098,8725,48,0.001197075,3.090397834777832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3090.397834777832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8773.0
3,FF_NO_PLANNING,not_applicable,11,1.0,guardrail_skip_expected_rejection,3.1238770484924316,0.00088478,8723,39,False,True,,guardrail_plan,guardrail_reject,,llm,,True,3.12359881401062,8723,39,0.00088478,3.1236307621002197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3123.6307621002197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8762.0
3,FF_NO_PLANNING,not_applicable,12,1.0,guardrail_skip_expected_rejection,3.7487599849700928,0.00088412,8726,36,False,True,,guardrail_plan,guardrail_reject,,llm,,True,3.7482330799102783,8726,36,0.00088412,3.748310089111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3748.310089111328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mit_ecg,out_of_scope,oos,8762.0
3,FF_NO_PLANNING,not_applicable,13,1.0,llm_judge_score,4.271070957183838,0.00200388,8779,145,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,4.131345987319946,8779,145,0.00200388,4.13140082359314,0.0,0.0,0.0,0.0,0.0,0.1389460563659668,0.0,4131.40082359314,0.0,0.0,0.0,0.0,0.0,138.9460563659668,0.0,mit_ecg,predictive,oos,8924.0
3,FF_NO_PLANNING,not_applicable,14,1.0,llm_judge_score,5.737998962402344,0.00104768,8779,151,True,False,,"guardrail_plan,plan_validated,typed_exec",typed_operator,,llm,"FILTER_IN,PREDICTIVE_PIPELINE",True,2.2644081115722656,8779,151,0.00104768,2.2644240856170654,0.0,0.0,0.0,0.0,0.0,3.473264217376709,0.0,2264.4240856170654,0.0,0.0,0.0,0.0,0.0,3473.264217376709,0.0,mit_ecg,predictive,oos,8930.0
